nflverse_game_id,week,posteam,defteam,defense_personnel,defense_id,short_name,position_group,snaps
2025_01_KC_LAC,1,KC,LAC,p_434,00-0037270,O.Ogbonnia,DL,2
2025_01_KC_LAC,1,KC,LAC,p_434,00-0039111,T.Tuipulotu,LB,2
2025_01_KC_LAC,1,KC,LAC,p_434,00-0038553,D.Henley,LB,2
2025_01_KC_LAC,1,KC,LAC,p_434,00-0039835,J.Eboigbe,DL,2
2025_01_KC_LAC,1,KC,LAC,p_434,00-0039366,T.Still,DB,2
2025_01_KC_LAC,1,KC,LAC,p_434,00-0039369,C.Hart,DB,2
2025_01_KC_LAC,1,KC,LAC,p_344,00-0034371,D.Hand,DL,1
2025_01_KC_LAC,1,KC,LAC,p_344,00-0036338,T.Dye,LB,1
2025_01_KC_LAC,1,KC,LAC,p_344,00-0039369,C.Hart,DB,1
2025_01_KC_LAC,1,KC,LAC,p_245,00-0036625,B.St-Juste,DB,1
2025_01_KC_LAC,1,KC,LAC,p_146,00-0036625,B.St-Juste,DB,1
2025_01_KC_LAC,1,LAC,KC,p_425,00-0036416,K.Fulton,DB,5
2025_01_KC_LAC,1,LAC,KC,p_335,00-0036416,K.Fulton,DB,4
2025_01_KC_LAC,1,KC,LAC,p_137,00-0031040,K.Mack,LB,2
2025_01_KC_LAC,1,KC,LAC,p_137,00-0034790,D.James,DB,2
2025_01_KC_LAC,1,KC,LAC,p_137,00-0034356,D.Jackson,DB,2
2025_01_KC_LAC,1,KC,LAC,p_137,00-0034371,D.Hand,DL,2
2025_01_KC_LAC,1,KC,LAC,p_137,00-0036380,A.Gilman,DB,2
2025_01_KC_LAC,1,KC,LAC,p_137,00-0036625,B.St-Juste,DB,2
2025_01_KC_LAC,1,KC,LAC,p_137,00-0036992,E.Molden,DB,2
2025_01_KC_LAC,1,KC,LAC,p_137,00-0039111,T.Tuipulotu,LB,2
2025_01_KC_LAC,1,KC,LAC,p_137,00-0038553,D.Henley,LB,2
2025_01_KC_LAC,1,KC,LAC,p_137,00-0039366,T.Still,DB,2
2025_01_KC_LAC,1,KC,LAC,p_137,00-0039369,C.Hart,DB,2
2025_01_KC_LAC,1,LAC,KC,p_245,00-0036416,K.Fulton,DB,2
2025_01_KC_LAC,1,LAC,KC,p_245,00-0037192,G.Karlaftis,DL,2
2025_01_KC_LAC,1,KC,LAC,p_236,00-0038851,C.Murphy,LB,5
2025_01_KC_LAC,1,KC,LAC,p_236,00-0036181,T.Tart,DL,3
2025_01_KC_LAC,1,KC,LAC,p_236,00-0037270,O.Ogbonnia,DL,2
2025_01_KC_LAC,1,KC,LAC,p_236,00-0039111,T.Tuipulotu,LB,4
2025_01_KC_LAC,1,LAC,KC,p_326,00-0032762,C.Jones,DL,3
2025_01_KC_LAC,1,LAC,KC,p_326,00-0035279,C.Omenihu,DL,3
2025_01_KC_LAC,1,LAC,KC,p_326,00-0036416,K.Fulton,DB,3
2025_01_KC_LAC,1,LAC,KC,p_326,00-0036378,M.Danna,LB,3
2025_01_KC_LAC,1,LAC,KC,p_326,00-0036621,N.Bolton,LB,3
2025_01_KC_LAC,1,LAC,KC,p_326,00-0037191,T.McDuffie,DB,3
2025_01_KC_LAC,1,LAC,KC,p_326,00-0037192,G.Karlaftis,DL,3
2025_01_KC_LAC,1,LAC,KC,p_326,00-0037193,B.Cook,DB,3
2025_01_KC_LAC,1,LAC,KC,p_326,00-0037195,J.Watson,DB,3
2025_01_KC_LAC,1,LAC,KC,p_326,00-0038982,C.Conner,DB,3
2025_01_KC_LAC,1,LAC,KC,p_326,00-0039825,J.Hicks,DB,3
2025_01_KC_LAC,1,LAC,KC,p_335,00-0036920,M.Tuipulotu,DL,1
2025_01_KC_LAC,1,LAC,KC,p_245,00-0037208,J.Cochrane,LB,1
2025_01_KC_LAC,1,LAC,KC,p_425,00-0037819,L.Chenal,LB,1
2025_01_KC_LAC,1,LAC,KC,p_434,00-0034818,D.Nnadi,DL,1
2025_01_KC_LAC,1,LAC,KC,p_434,00-0037208,J.Cochrane,LB,2
2025_01_KC_LAC,1,LAC,KC,p_434,00-0036920,M.Tuipulotu,DL,1
2025_01_KC_LAC,1,LAC,KC,p_344,00-0036920,M.Tuipulotu,DL,1
2025_01_KC_LAC,1,LAC,KC,p_344,00-0037208,J.Cochrane,LB,2
2025_01_KC_LAC,1,KC,LAC,p_236,00-0034371,D.Hand,DL,3
2025_01_KC_LAC,1,LAC,KC,p_443,00-0032762,C.Jones,DL,1
2025_01_KC_LAC,1,LAC,KC,p_443,00-0034818,D.Nnadi,DL,1
2025_01_KC_LAC,1,LAC,KC,p_443,00-0035262,D.Tranquill,LB,1
2025_01_KC_LAC,1,LAC,KC,p_443,00-0035279,C.Omenihu,DL,1
2025_01_KC_LAC,1,LAC,KC,p_443,00-0036378,M.Danna,LB,1
2025_01_KC_LAC,1,LAC,KC,p_443,00-0036621,N.Bolton,LB,1
2025_01_KC_LAC,1,LAC,KC,p_443,00-0037191,T.McDuffie,DB,1
2025_01_KC_LAC,1,LAC,KC,p_443,00-0037193,B.Cook,DB,1
2025_01_KC_LAC,1,LAC,KC,p_443,00-0037819,L.Chenal,LB,1
2025_01_KC_LAC,1,LAC,KC,p_443,00-0037195,J.Watson,DB,1
2025_01_KC_LAC,1,LAC,KC,p_443,00-0040640,A.Gillotte,DL,1
2025_01_KC_LAC,1,KC,LAC,p_146,00-0039835,J.Eboigbe,DL,1
2025_01_TB_ATL,1,ATL,TB,p_344,00-0029562,L.David,LB,20
2025_01_TB_ATL,1,ATL,TB,p_344,00-0033875,H.Reddick,LB,17
2025_01_TB_ATL,1,ATL,TB,p_344,00-0034773,V.Vea,DL,17
2025_01_TB_ATL,1,ATL,TB,p_344,00-0035699,J.Dean,DB,20
2025_01_TB_ATL,1,ATL,TB,p_344,00-0036411,A.Winfield,DB,20
2025_01_TB_ATL,1,ATL,TB,p_344,00-0038127,L.Hall,DL,20
2025_01_TB_ATL,1,ATL,TB,p_344,00-0037268,Z.McCollum,DB,19
2025_01_TB_ATL,1,ATL,TB,p_344,00-0039063,C.Kancey,DL,17
2025_01_TB_ATL,1,ATL,TB,p_344,00-0039068,Y.Diaby,LB,16
2025_01_TB_ATL,1,ATL,TB,p_344,00-0039049,S.Dennis,LB,20
2025_01_TB_ATL,1,ATL,TB,p_344,00-0039846,T.Smith,DB,20
2025_01_TB_ATL,1,TB,ATL,p_425,00-0033072,L.Floyd,DL,13
2025_01_TB_ATL,1,TB,ATL,p_425,00-0033051,D.Onyemata,DL,5
2025_01_TB_ATL,1,TB,ATL,p_425,00-0034843,M.Hughes,DB,15
2025_01_TB_ATL,1,TB,ATL,p_425,00-0034675,J.Bates,DB,15
2025_01_TB_ATL,1,TB,ATL,p_425,00-0035316,K.Elliss,LB,15
2025_01_TB_ATL,1,TB,ATL,p_425,00-0036285,A.Terrell,DB,15
2025_01_TB_ATL,1,TB,ATL,p_425,00-0036431,J.Fuller,DB,1
2025_01_TB_ATL,1,TB,ATL,p_425,00-0036990,D.Deablo,LB,14
2025_01_TB_ATL,1,TB,ATL,p_425,00-0038980,Z.Harrison,DL,11
2025_01_TB_ATL,1,TB,ATL,p_425,00-0039859,B.Dorlus,DL,13
2025_01_TB_ATL,1,TB,ATL,p_425,00-0040148,X.Watts,DB,15
2025_01_TB_ATL,1,TB,ATL,p_434,00-0033072,L.Floyd,DL,4
2025_01_TB_ATL,1,TB,ATL,p_434,00-0033051,D.Onyemata,DL,3
2025_01_TB_ATL,1,TB,ATL,p_434,00-0034843,M.Hughes,DB,4
2025_01_TB_ATL,1,TB,ATL,p_434,00-0034675,J.Bates,DB,4
2025_01_TB_ATL,1,TB,ATL,p_434,00-0035316,K.Elliss,LB,4
2025_01_TB_ATL,1,TB,ATL,p_434,00-0036285,A.Terrell,DB,4
2025_01_TB_ATL,1,TB,ATL,p_434,00-0036990,D.Deablo,LB,4
2025_01_TB_ATL,1,TB,ATL,p_434,00-0038116,A.Ebiketie,LB,3
2025_01_TB_ATL,1,TB,ATL,p_434,00-0038980,Z.Harrison,DL,3
2025_01_TB_ATL,1,TB,ATL,p_434,00-0039859,B.Dorlus,DL,2
2025_01_TB_ATL,1,TB,ATL,p_434,00-0040148,X.Watts,DB,4
2025_01_TB_ATL,1,TB,ATL,p_425,00-0040578,J.Pearce,DL,14
2025_01_TB_ATL,1,TB,ATL,p_425,00-0040156,B.Bowman,DB,14
2025_01_TB_ATL,1,ATL,TB,p_245,00-0029562,L.David,LB,52
2025_01_TB_ATL,1,ATL,TB,p_245,00-0033875,H.Reddick,LB,39
2025_01_TB_ATL,1,ATL,TB,p_245,00-0034773,V.Vea,DL,34
2025_01_TB_ATL,1,ATL,TB,p_245,00-0035699,J.Dean,DB,52
2025_01_TB_ATL,1,ATL,TB,p_245,00-0036411,A.Winfield,DB,52
2025_01_TB_ATL,1,ATL,TB,p_245,00-0037268,Z.McCollum,DB,51
2025_01_TB_ATL,1,ATL,TB,p_245,00-0039063,C.Kancey,DL,35
2025_01_TB_ATL,1,ATL,TB,p_245,00-0039068,Y.Diaby,LB,37
2025_01_TB_ATL,1,ATL,TB,p_245,00-0039049,S.Dennis,LB,49
2025_01_TB_ATL,1,ATL,TB,p_245,00-0039846,T.Smith,DB,52
2025_01_TB_ATL,1,ATL,TB,p_245,00-0040143,J.Parrish,DB,52
2025_01_TB_ATL,1,ATL,TB,p_335,00-0029562,L.David,LB,1
2025_01_TB_ATL,1,ATL,TB,p_335,00-0033875,H.Reddick,LB,1
2025_01_TB_ATL,1,ATL,TB,p_335,00-0034773,V.Vea,DL,1
2025_01_TB_ATL,1,ATL,TB,p_335,00-0035699,J.Dean,DB,1
2025_01_TB_ATL,1,ATL,TB,p_335,00-0035254,A.Nelson,LB,1
2025_01_TB_ATL,1,ATL,TB,p_335,00-0036411,A.Winfield,DB,1
2025_01_TB_ATL,1,ATL,TB,p_335,00-0038127,L.Hall,DL,1
2025_01_TB_ATL,1,ATL,TB,p_335,00-0037268,Z.McCollum,DB,1
2025_01_TB_ATL,1,ATL,TB,p_335,00-0039063,C.Kancey,DL,1
2025_01_TB_ATL,1,ATL,TB,p_335,00-0039846,T.Smith,DB,1
2025_01_TB_ATL,1,ATL,TB,p_335,00-0040143,J.Parrish,DB,1
2025_01_TB_ATL,1,TB,ATL,p_344,00-0033051,D.Onyemata,DL,2
2025_01_TB_ATL,1,TB,ATL,p_344,00-0034843,M.Hughes,DB,2
2025_01_TB_ATL,1,TB,ATL,p_344,00-0034675,J.Bates,DB,2
2025_01_TB_ATL,1,TB,ATL,p_344,00-0035316,K.Elliss,LB,2
2025_01_TB_ATL,1,TB,ATL,p_344,00-0036285,A.Terrell,DB,2
2025_01_TB_ATL,1,TB,ATL,p_344,00-0036990,D.Deablo,LB,2
2025_01_TB_ATL,1,TB,ATL,p_344,00-0038116,A.Ebiketie,LB,2
2025_01_TB_ATL,1,TB,ATL,p_344,00-0038980,Z.Harrison,DL,2
2025_01_TB_ATL,1,TB,ATL,p_344,00-0039859,B.Dorlus,DL,1
2025_01_TB_ATL,1,TB,ATL,p_344,00-0040577,J.Walker,LB,2
2025_01_TB_ATL,1,TB,ATL,p_344,00-0040148,X.Watts,DB,2
2025_01_TB_ATL,1,TB,ATL,p_245,00-0033051,D.Onyemata,DL,6
2025_01_TB_ATL,1,TB,ATL,p_245,00-0034843,M.Hughes,DB,9
2025_01_TB_ATL,1,TB,ATL,p_245,00-0034675,J.Bates,DB,9
2025_01_TB_ATL,1,TB,ATL,p_245,00-0035316,K.Elliss,LB,9
2025_01_TB_ATL,1,TB,ATL,p_245,00-0036285,A.Terrell,DB,9
2025_01_TB_ATL,1,TB,ATL,p_245,00-0036990,D.Deablo,LB,9
2025_01_TB_ATL,1,TB,ATL,p_245,00-0038116,A.Ebiketie,LB,9
2025_01_TB_ATL,1,TB,ATL,p_245,00-0038980,Z.Harrison,DL,4
2025_01_TB_ATL,1,TB,ATL,p_245,00-0040577,J.Walker,LB,9
2025_01_TB_ATL,1,TB,ATL,p_245,00-0040148,X.Watts,DB,9
2025_01_TB_ATL,1,TB,ATL,p_245,00-0040156,B.Bowman,DB,9
2025_01_TB_ATL,1,ATL,TB,p_245,00-0035667,G.Gaines,DL,16
2025_01_TB_ATL,1,ATL,TB,p_245,00-0040183,E.Roberts,DL,4
2025_01_TB_ATL,1,TB,ATL,p_434,00-0036204,L.London,DL,3
2025_01_TB_ATL,1,TB,ATL,p_434,00-0039733,R.Orhorhoro,DL,1
2025_01_TB_ATL,1,TB,ATL,p_434,00-0040577,J.Walker,LB,1
2025_01_TB_ATL,1,TB,ATL,p_335,00-0034843,M.Hughes,DB,23
2025_01_TB_ATL,1,TB,ATL,p_335,00-0034675,J.Bates,DB,23
2025_01_TB_ATL,1,TB,ATL,p_335,00-0035316,K.Elliss,LB,23
2025_01_TB_ATL,1,TB,ATL,p_335,00-0036285,A.Terrell,DB,23
2025_01_TB_ATL,1,TB,ATL,p_335,00-0036204,L.London,DL,9
2025_01_TB_ATL,1,TB,ATL,p_335,00-0036990,D.Deablo,LB,23
2025_01_TB_ATL,1,TB,ATL,p_335,00-0039733,R.Orhorhoro,DL,13
2025_01_TB_ATL,1,TB,ATL,p_335,00-0039859,B.Dorlus,DL,10
2025_01_TB_ATL,1,TB,ATL,p_335,00-0040577,J.Walker,LB,12
2025_01_TB_ATL,1,TB,ATL,p_335,00-0040148,X.Watts,DB,23
2025_01_TB_ATL,1,TB,ATL,p_335,00-0040156,B.Bowman,DB,23
2025_01_TB_ATL,1,TB,ATL,p_335,00-0033072,L.Floyd,DL,11
2025_01_TB_ATL,1,TB,ATL,p_335,00-0033051,D.Onyemata,DL,11
2025_01_TB_ATL,1,TB,ATL,p_335,00-0038116,A.Ebiketie,LB,11
2025_01_TB_ATL,1,TB,ATL,p_335,00-0038980,Z.Harrison,DL,12
2025_01_TB_ATL,1,TB,ATL,p_425,00-0039733,R.Orhorhoro,DL,4
2025_01_TB_ATL,1,TB,ATL,p_335,00-0040578,J.Pearce,DL,3
2025_01_TB_ATL,1,TB,ATL,p_425,00-0040577,J.Walker,LB,1
2025_01_TB_ATL,1,TB,ATL,p_524,00-0033072,L.Floyd,DL,4
2025_01_TB_ATL,1,TB,ATL,p_524,00-0033051,D.Onyemata,DL,3
2025_01_TB_ATL,1,TB,ATL,p_524,00-0034843,M.Hughes,DB,4
2025_01_TB_ATL,1,TB,ATL,p_524,00-0034675,J.Bates,DB,4
2025_01_TB_ATL,1,TB,ATL,p_524,00-0035316,K.Elliss,LB,4
2025_01_TB_ATL,1,TB,ATL,p_524,00-0036285,A.Terrell,DB,4
2025_01_TB_ATL,1,TB,ATL,p_524,00-0036990,D.Deablo,LB,4
2025_01_TB_ATL,1,TB,ATL,p_524,00-0038980,Z.Harrison,DL,3
2025_01_TB_ATL,1,TB,ATL,p_524,00-0039733,R.Orhorhoro,DL,4
2025_01_TB_ATL,1,TB,ATL,p_524,00-0040578,J.Pearce,DL,4
2025_01_TB_ATL,1,TB,ATL,p_524,00-0040148,X.Watts,DB,4
2025_01_TB_ATL,1,TB,ATL,p_245,00-0039733,R.Orhorhoro,DL,3
2025_01_TB_ATL,1,TB,ATL,p_245,00-0033072,L.Floyd,DL,1
2025_01_TB_ATL,1,ATL,TB,p_344,00-0035254,A.Nelson,LB,4
2025_01_TB_ATL,1,ATL,TB,p_344,00-0039902,C.Braswell,LB,3
2025_01_TB_ATL,1,ATL,TB,p_245,00-0035254,A.Nelson,LB,15
2025_01_TB_ATL,1,ATL,TB,p_245,00-0039902,C.Braswell,LB,13
2025_01_TB_ATL,1,ATL,TB,p_245,00-0038127,L.Hall,DL,15
2025_01_TB_ATL,1,ATL,TB,p_452,00-0029562,L.David,LB,2
2025_01_TB_ATL,1,ATL,TB,p_452,00-0033875,H.Reddick,LB,2
2025_01_TB_ATL,1,ATL,TB,p_452,00-0034773,V.Vea,DL,2
2025_01_TB_ATL,1,ATL,TB,p_452,00-0035254,A.Nelson,LB,2
2025_01_TB_ATL,1,ATL,TB,p_452,00-0035667,G.Gaines,DL,2
2025_01_TB_ATL,1,ATL,TB,p_452,00-0038127,L.Hall,DL,2
2025_01_TB_ATL,1,ATL,TB,p_452,00-0037268,Z.McCollum,DB,2
2025_01_TB_ATL,1,ATL,TB,p_452,00-0039068,Y.Diaby,LB,2
2025_01_TB_ATL,1,ATL,TB,p_452,00-0039049,S.Dennis,LB,2
2025_01_TB_ATL,1,ATL,TB,p_452,00-0038823,K.Merriweather,DB,2
2025_01_TB_ATL,1,ATL,TB,p_452,00-0040183,E.Roberts,DL,2
2025_01_TB_ATL,1,TB,ATL,p_524,00-0036204,L.London,DL,1
2025_01_TB_ATL,1,TB,ATL,p_524,00-0039859,B.Dorlus,DL,1
2025_01_TB_ATL,1,TB,ATL,p_245,00-0040578,J.Pearce,DL,2
2025_01_TB_ATL,1,ATL,TB,p_344,00-0035667,G.Gaines,DL,3
2025_01_TB_ATL,1,ATL,TB,p_344,00-0040183,E.Roberts,DL,3
2025_01_TB_ATL,1,ATL,TB,p_245,00-0032388,D.Jones,LB,3
2025_01_TB_ATL,1,TB,ATL,p_344,00-0036204,L.London,DL,1
2025_01_TB_ATL,1,ATL,TB,p_344,00-0040143,J.Parrish,DB,1
2025_01_TB_ATL,1,ATL,TB,p_245,00-0038823,K.Merriweather,DB,1
2025_01_TB_ATL,1,TB,ATL,p_245,00-0039859,B.Dorlus,DL,2
2025_01_CIN_CLE,1,CIN,CLE,p_434,00-0033131,M.Collins,DL,13
2025_01_CIN_CLE,1,CIN,CLE,p_434,00-0033868,M.Garrett,DL,15
2025_01_CIN_CLE,1,CIN,CLE,p_434,00-0034856,D.Ward,DB,15
2025_01_CIN_CLE,1,CIN,CLE,p_434,00-0034797,J.Baker,LB,11
2025_01_CIN_CLE,1,CIN,CLE,p_434,00-0035525,D.Bush,LB,16
2025_01_CIN_CLE,1,CIN,CLE,p_434,00-0036282,G.Delpit,DB,16
2025_01_CIN_CLE,1,CIN,CLE,p_434,00-0036996,G.Newsome,DB,16
2025_01_CIN_CLE,1,CIN,CLE,p_434,00-0038574,I.McGuire,DL,6
2025_01_CIN_CLE,1,CIN,CLE,p_434,00-0038715,R.Hickman,DB,16
2025_01_CIN_CLE,1,CIN,CLE,p_434,00-0040685,M.Graham,DL,12
2025_01_CIN_CLE,1,CIN,CLE,p_434,00-0040579,C.Schwesinger,LB,16
2025_01_CIN_CLE,1,CIN,CLE,p_425,00-0033131,M.Collins,DL,10
2025_01_CIN_CLE,1,CIN,CLE,p_425,00-0033868,M.Garrett,DL,16
2025_01_CIN_CLE,1,CIN,CLE,p_425,00-0034856,D.Ward,DB,22
2025_01_CIN_CLE,1,CIN,CLE,p_425,00-0035525,D.Bush,LB,19
2025_01_CIN_CLE,1,CIN,CLE,p_425,00-0036282,G.Delpit,DB,22
2025_01_CIN_CLE,1,CIN,CLE,p_425,00-0036996,G.Newsome,DB,22
2025_01_CIN_CLE,1,CIN,CLE,p_425,00-0038574,I.McGuire,DL,9
2025_01_CIN_CLE,1,CIN,CLE,p_425,00-0038715,R.Hickman,DB,22
2025_01_CIN_CLE,1,CIN,CLE,p_425,00-0039417,M.Harden,DB,10
2025_01_CIN_CLE,1,CIN,CLE,p_425,00-0040685,M.Graham,DL,17
2025_01_CIN_CLE,1,CIN,CLE,p_425,00-0040579,C.Schwesinger,LB,22
2025_01_CIN_CLE,1,CIN,CLE,p_425,00-0033941,R.Jenkins,DB,5
2025_01_CIN_CLE,1,CIN,CLE,p_425,00-0031270,S.Harris,DL,12
2025_01_CIN_CLE,1,CIN,CLE,p_425,00-0037251,A.Wright,DL,13
2025_01_CIN_CLE,1,CIN,CLE,p_425,00-0037815,C.Thomas,DL,4
2025_01_CIN_CLE,1,CIN,CLE,p_425,00-0040255,A.Huntington,DL,5
2025_01_CIN_CLE,1,CIN,CLE,p_416,00-0033131,M.Collins,DL,10
2025_01_CIN_CLE,1,CIN,CLE,p_416,00-0033868,M.Garrett,DL,10
2025_01_CIN_CLE,1,CIN,CLE,p_416,00-0033941,R.Jenkins,DB,10
2025_01_CIN_CLE,1,CIN,CLE,p_416,00-0034856,D.Ward,DB,10
2025_01_CIN_CLE,1,CIN,CLE,p_416,00-0036282,G.Delpit,DB,10
2025_01_CIN_CLE,1,CIN,CLE,p_416,00-0036996,G.Newsome,DB,10
2025_01_CIN_CLE,1,CIN,CLE,p_416,00-0038574,I.McGuire,DL,10
2025_01_CIN_CLE,1,CIN,CLE,p_416,00-0038715,R.Hickman,DB,10
2025_01_CIN_CLE,1,CIN,CLE,p_416,00-0039417,M.Harden,DB,9
2025_01_CIN_CLE,1,CIN,CLE,p_416,00-0040685,M.Graham,DL,9
2025_01_CIN_CLE,1,CIN,CLE,p_416,00-0040579,C.Schwesinger,LB,10
2025_01_CIN_CLE,1,CIN,CLE,p_434,00-0031270,S.Harris,DL,7
2025_01_CIN_CLE,1,CIN,CLE,p_434,00-0037251,A.Wright,DL,8
2025_01_CIN_CLE,1,CIN,CLE,p_434,00-0037815,C.Thomas,DL,3
2025_01_CIN_CLE,1,CIN,CLE,p_434,00-0038585,C.Mitchell,DB,1
2025_01_CIN_CLE,1,CLE,CIN,p_335,00-0033935,T.Hendrickson,LB,38
2025_01_CIN_CLE,1,CLE,CIN,p_335,00-0034800,B.Hill,DL,25
2025_01_CIN_CLE,1,CLE,CIN,p_335,00-0036294,L.Wilson,LB,31
2025_01_CIN_CLE,1,CLE,CIN,p_335,00-0036199,G.Stone,DB,34
2025_01_CIN_CLE,1,CLE,CIN,p_335,00-0036902,J.Ossai,DL,32
2025_01_CIN_CLE,1,CLE,CIN,p_335,00-0036642,T.Slaton,DL,18
2025_01_CIN_CLE,1,CLE,CIN,p_335,00-0037743,D.Hill,DB,38
2025_01_CIN_CLE,1,CLE,CIN,p_335,00-0037753,C.Taylor-Britt,DB,38
2025_01_CIN_CLE,1,CLE,CIN,p_335,00-0038560,J.Battle,DB,38
2025_01_CIN_CLE,1,CLE,CIN,p_335,00-0039375,J.Newton,DB,11
2025_01_CIN_CLE,1,CLE,CIN,p_335,00-0040738,D.Knight,LB,35
2025_01_CIN_CLE,1,CLE,CIN,p_335,00-0040756,S.Stewart,DL,10
2025_01_CIN_CLE,1,CLE,CIN,p_344,00-0033935,T.Hendrickson,LB,6
2025_01_CIN_CLE,1,CLE,CIN,p_344,00-0034800,B.Hill,DL,6
2025_01_CIN_CLE,1,CLE,CIN,p_344,00-0034754,O.Burks,LB,6
2025_01_CIN_CLE,1,CLE,CIN,p_344,00-0036294,L.Wilson,LB,5
2025_01_CIN_CLE,1,CLE,CIN,p_344,00-0036199,G.Stone,DB,6
2025_01_CIN_CLE,1,CLE,CIN,p_344,00-0036642,T.Slaton,DL,1
2025_01_CIN_CLE,1,CLE,CIN,p_344,00-0037743,D.Hill,DB,6
2025_01_CIN_CLE,1,CLE,CIN,p_344,00-0037753,C.Taylor-Britt,DB,6
2025_01_CIN_CLE,1,CLE,CIN,p_344,00-0038560,J.Battle,DB,6
2025_01_CIN_CLE,1,CLE,CIN,p_344,00-0040756,S.Stewart,DL,5
2025_01_CIN_CLE,1,CLE,CIN,p_344,00-0040738,D.Knight,LB,6
2025_01_CIN_CLE,1,CLE,CIN,p_434,00-0030757,M.Pennel,DL,3
2025_01_CIN_CLE,1,CLE,CIN,p_434,00-0034754,O.Burks,LB,5
2025_01_CIN_CLE,1,CLE,CIN,p_434,00-0036294,L.Wilson,LB,4
2025_01_CIN_CLE,1,CLE,CIN,p_434,00-0036199,G.Stone,DB,5
2025_01_CIN_CLE,1,CLE,CIN,p_434,00-0037743,D.Hill,DB,5
2025_01_CIN_CLE,1,CLE,CIN,p_434,00-0037753,C.Taylor-Britt,DB,5
2025_01_CIN_CLE,1,CLE,CIN,p_434,00-0038546,M.Murphy,DL,5
2025_01_CIN_CLE,1,CLE,CIN,p_434,00-0038560,J.Battle,DB,5
2025_01_CIN_CLE,1,CLE,CIN,p_434,00-0039908,K.Jenkins,DL,5
2025_01_CIN_CLE,1,CLE,CIN,p_434,00-0040756,S.Stewart,DL,4
2025_01_CIN_CLE,1,CLE,CIN,p_434,00-0040738,D.Knight,LB,4
2025_01_CIN_CLE,1,CLE,CIN,p_335,00-0039908,K.Jenkins,DL,18
2025_01_CIN_CLE,1,CLE,CIN,p_326,00-0033935,T.Hendrickson,LB,8
2025_01_CIN_CLE,1,CLE,CIN,p_326,00-0036294,L.Wilson,LB,8
2025_01_CIN_CLE,1,CLE,CIN,p_326,00-0036199,G.Stone,DB,7
2025_01_CIN_CLE,1,CLE,CIN,p_326,00-0036902,J.Ossai,DL,8
2025_01_CIN_CLE,1,CLE,CIN,p_326,00-0037743,D.Hill,DB,8
2025_01_CIN_CLE,1,CLE,CIN,p_326,00-0037753,C.Taylor-Britt,DB,8
2025_01_CIN_CLE,1,CLE,CIN,p_326,00-0038549,D.Turner,DB,8
2025_01_CIN_CLE,1,CLE,CIN,p_326,00-0038560,J.Battle,DB,8
2025_01_CIN_CLE,1,CLE,CIN,p_326,00-0039908,K.Jenkins,DL,7
2025_01_CIN_CLE,1,CLE,CIN,p_326,00-0039375,J.Newton,DB,8
2025_01_CIN_CLE,1,CLE,CIN,p_326,00-0040756,S.Stewart,DL,7
2025_01_CIN_CLE,1,CLE,CIN,p_335,00-0030757,M.Pennel,DL,8
2025_01_CIN_CLE,1,CLE,CIN,p_335,00-0038546,M.Murphy,DL,2
2025_01_CIN_CLE,1,CLE,CIN,p_344,00-0030757,M.Pennel,DL,5
2025_01_CIN_CLE,1,CLE,CIN,p_641,00-0030757,M.Pennel,DL,2
2025_01_CIN_CLE,1,CLE,CIN,p_641,00-0034800,B.Hill,DL,2
2025_01_CIN_CLE,1,CLE,CIN,p_641,00-0034754,O.Burks,LB,2
2025_01_CIN_CLE,1,CLE,CIN,p_641,00-0036294,L.Wilson,LB,2
2025_01_CIN_CLE,1,CLE,CIN,p_641,00-0036850,C.Sample,DL,2
2025_01_CIN_CLE,1,CLE,CIN,p_641,00-0036642,T.Slaton,DL,2
2025_01_CIN_CLE,1,CLE,CIN,p_641,00-0038560,J.Battle,DB,2
2025_01_CIN_CLE,1,CLE,CIN,p_641,00-0039908,K.Jenkins,DL,2
2025_01_CIN_CLE,1,CLE,CIN,p_641,00-0040756,S.Stewart,DL,2
2025_01_CIN_CLE,1,CLE,CIN,p_641,00-0040738,D.Knight,LB,2
2025_01_CIN_CLE,1,CLE,CIN,p_641,00-0040157,B.Carter,LB,2
2025_01_CIN_CLE,1,CIN,CLE,p_425,00-0036967,J.Tryon,DL,2
2025_01_CIN_CLE,1,CIN,CLE,p_416,00-0040255,A.Huntington,DL,1
2025_01_CIN_CLE,1,CLE,CIN,p_425,00-0034800,B.Hill,DL,8
2025_01_CIN_CLE,1,CLE,CIN,p_425,00-0034754,O.Burks,LB,6
2025_01_CIN_CLE,1,CLE,CIN,p_425,00-0036294,L.Wilson,LB,11
2025_01_CIN_CLE,1,CLE,CIN,p_425,00-0036199,G.Stone,DB,11
2025_01_CIN_CLE,1,CLE,CIN,p_425,00-0036642,T.Slaton,DL,11
2025_01_CIN_CLE,1,CLE,CIN,p_425,00-0037743,D.Hill,DB,13
2025_01_CIN_CLE,1,CLE,CIN,p_425,00-0037753,C.Taylor-Britt,DB,13
2025_01_CIN_CLE,1,CLE,CIN,p_425,00-0038546,M.Murphy,DL,13
2025_01_CIN_CLE,1,CLE,CIN,p_425,00-0038560,J.Battle,DB,13
2025_01_CIN_CLE,1,CLE,CIN,p_425,00-0039375,J.Newton,DB,6
2025_01_CIN_CLE,1,CLE,CIN,p_425,00-0040756,S.Stewart,DL,9
2025_01_CIN_CLE,1,CIN,CLE,p_425,00-0038585,C.Mitchell,DB,7
